;Comment
6969;['блядь', 'заебали', 'властитель', 'хуева', 'про', 'власть', 'полохо', 'высказываться', 'посадить', 'по', 'отношение', 'исскуство', 'мнение', 'свой', 'засунуть', 'глубокий', 'посадить', 'большой', 'три', 'площадь', 'разрешение', 'собираться', 'посадить', 'когда', 'весь', 'этот', 'хуйня', 'закончиться', 'скоро', 'дом', 'разрешение', 'согласовать', 'маршрут', 'выпустить']
6970;['накидать', 'деньга', 'мидора', 'загасить', 'поддержать', 'евген', 'очень', 'крутой']
6971;['лично', 'готовый', 'скинуть', 'евген', 'руб', 'хороший', 'адвокат', 'думать', 'руб', 'погода', 'сделать', 'несколько', 'тысяча', 'подписчик', 'скинуться', 'бэда', 'защитить', 'дать', 'огласка', 'такой', 'вопиять', 'попытка', 'цензура']
6972;['за', 'сашка', 'то', 'женька']
6974;['евген', 'давно', 'видеть', 'давать', 'частый', 'заходить', 'помочь', 'смочь']
6975;['давать', 'наука', 'культура', 'образование', 'настоящий', 'искусство', 'вместо', 'нынешний', 'казарменный', 'режим']
6977;['давать', 'бухтеть', 'последний', 'мединский', 'евген', 'заменимый']
6978;['первый', 'видеть', 'пост', 'взлетать', 'так', 'держать']
6979;['алло', 'это', 'министерство', 'культура']
6980;['к', 'большой', 'сожаление', 'ошибиться', 'номер', 'у', 'лишь', 'прачечная', 'добрый', 'день']
6981;['хороший', 'настроение', 'здоровье']
6982;['это', 'больший', 'стирка']
6984;['не', 'забивать', 'кой', 'случай', 'переезжать', 'другой', 'стронуть', 'пить', 'сильный']
6985;['деньга', 'засылать', 'проживание', 'лондон', 'пориж']
6986;['тот', 'ладный', 'украина', 'приютить', 'кинематограф', 'вообще', 'наезжать', 'никто']
6987;['похоже', 'это', 'война', 'евген', 'нужный', 'информационный', 'поддержка', 'написать', 'противник', 'евген', 'неправый']
6988;['евген', 'дудеть', 'вырасти', 'мой', 'глаз', 'я', 'ранний', 'относиться', 'твой', 'видео', 'ютуба', 'весёлый', 'балабольство', 'ты', 'реально', 'интересный', 'человек', 'думать', 'ироничный', 'такой', 'человек', 'глотка', 'воздух', 'окружающий', 'общество', 'чувак', 'просто', 'спасибо']
6989;['беда', 'держаться', 'твой', 'дело', 'правый', 'победить']
6990;['не', 'быть', 'пилить', 'отдельный', 'пост', 'лига', 'юрист', 'ваш', 'оппонент', 'увидеть', 'пост', 'мочь', 'быстро', 'среагировать', 'лень', 'матушка', 'обуять', 'к', 'сожаление', 'мало', 'информация', 'материал', 'дело', 'точно', 'дать', 'совет', 'возможно', 'написать', 'отзыв', 'но', 'попробовать', 'указать', 'слабый', 'место', 'иск', 'который', 'увидеть', 'исходить', 'представить', 'материал', 'итак', 'речь', 'пойти', 'допустимый', 'вы', 'использование', 'оригинальный', 'произведение', 'сила', 'подпункт', 'пункт', 'статья', 'гражданский', 'кодекс', 'российский', 'федерация', 'тобыть', 'цитирование', 'оригинал', 'оправданный', 'критический', 'число', 'раскрытие', 'творческий', 'замысел', 'автор', 'предмет', 'доказывание', 'являться', 'именно', 'подтверждение', 'критический', 'характер', 'ваш', 'обзор', 'аудио', 'визуальный', 'произведение', 'также', 'необходимость', 'именно', 'такой', 'объём', 'цитирование', 'в', 'пункт', 'обзор', 'судебный', 'практика', 'вс', 'рф', 'утв', 'призидиум', 'вс', 'рф', 'указать', 'правовой', 'позиция', 'согласно', 'который', 'необходимо', 'соблюсти', 'объём', 'цитирование', 'учитывать', 'ваш', 'блог', 'являться', 'периодический', 'кинокритический', 'иметься', 'ссылка', 'оригинальный', 'произведение', 'указать', 'источник', 'заимствование', 'автор', 'тобыть', 'обзор', 'сделать', 'рамка', 'использование', 'пп', 'п', 'ст', 'гк', 'рф', 'соблюдение', 'право', 'авторство', 'оригинал', 'учёт', 'пункт', 'ст', 'бернский', 'конвенция', 'охрана', 'литературный', 'художественный', 'произведение', 'возможно', 'пригодиться', 'общеправовой', 'подход', 'конституционный', 'суд', 'рф', 'изложить', 'определение', 'согласно', 'который', 'свободный', 'использование', 'произведение', 'отражать', 'социальный', 'характер', 'гражданско', 'правовой', 'институт', 'уравновешивать', 'право', 'интерес', 'автор', 'правообладатель', 'право', 'интерес', 'пользователь', 'в', 'данный', 'случай', 'иметься', 'указание', 'конституционный', 'суд', 'необходимость', 'сохранение', 'возможность', 'цитирование', 'отсутствовать', 'монетизация', 'ролик', 'дополнительно', 'указать', 'коммерческий', 'использование', 'отрывок', 'цитирование', 'оригинал', 'это', 'существенно', 'влиять', 'правовой', 'оценка', 'спор', 'повторно', 'кс', 'рф', 'подтвердить', 'позиция', 'определение', 'и', 'определение', 'о', 'жалоба', 'илюшка', 'варламый', 'народ', 'жадный', 'я', 'просмотреть', 'практика', 'вс', 'рф', 'период', 'год', 'н', 'считать', 'ваш', 'шанс', 'победа', 'стремиться', 'это', 'отношение', 'судебный', 'практика', 'данный', 'вопрос', 'подитожить', 'вы', 'указать', 'обзор', 'авторство', 'источник', 'цитирование', 'обзор', 'осуществлять', 'именно', 'цитирование', 'дублирование', 'оригинал', 'учёт', 'иной', 'обзор', 'разместить', 'канал', 'тытруба', 'произведение', 'носить', 'исключительно', 'критический', 'характер', 'объём', 'цитирование', 'необходимый', 'ведение', 'зритель', 'авторский', 'позиция', 'желательно', 'обязательно', 'отсутствие', 'извлечение', 'прибыль', 'ролик', 'далее', 'отношение', 'доказательство', 'нарушение', 'авторский', 'право', 'истец', 'факт', 'размещение', 'принадлежность', 'канал', 'отрицать', 'смысл', 'иметь', 'кк', 'факт', 'размещение', 'множество', 'причина', 'озвучивать', 'смысл', 'видеть', 'они', 'позиция', 'основываться', 'заключение', 'специалист', 'заключение', 'являться', 'судебный', 'экспертиза', 'ой', 'смысл', 'стать', 'гражданско', 'процессуальный', 'кодекс', 'рф', 'аналогично', 'являться', 'апк', 'рф', 'как', 'верно', 'отметить', 'три', 'специалист', 'делать', 'лингвистический', 'оценка', 'обладать', 'высокий', 'образование', 'являться', 'квалифицировать', 'специалист', 'наличие', 'знание', 'который', 'подтвердить', 'шум', 'с', 'с', 'мотина', 'о', 'а', 'обладать', 'квалификация', 'область', 'искусство', 'авторский', 'право', 'лингвистика', 'свидетельствовать', 'отсутствие', 'квалификация', 'дача', 'подобный', 'заключение', 'а', 'заключение', 'область', 'право', 'который', 'дать', 'должный', 'оцениваться', 'суд', 'качество', 'правовой', 'позиция', 'истец', 'соответствовать', 'квалификация', 'такой', 'документ', 'часто', 'указываться', 'отношение', 'называть', 'рецензия', 'заключение', 'судебный', 'эксперт', 'тобыть', 'это', 'доказ', 'ельство', 'считаться', 'но', 'третий', 'специалист', 'мнение', 'заключение', 'оценить', 'порядок', 'иной', 'письменный', 'доказательство', 'экспертиза', 'сам', 'быть', 'заключение', 'превысить', 'объём', 'цитирование', 'ссылка', 'требование', 'научный', 'работа', 'текст', 'указать', 'цитирование', 'идти', 'иной', 'цифра', 'ошибаться', 'это', 'неверно', 'научный', 'работа', 'являться', 'текстовый', 'произведение', 'ваш', 'случай', 'комплексный', 'аудио', 'визуальный', 'произведение', 'специалист', 'указать', 'конкретно', 'свой', 'методика', 'считать', 'цитирование', 'так', 'использование', 'видеоряд', 'комментарий', 'автор', 'обзор', 'использование', 'аудио', 'дорожка', 'являться', 'цитирование', 'тот', 'мера', 'цитирование', 'считаться', 'научный', 'труд', 'отсутствовать', 'фактически', 'методика', 'анализ', 'аудио', 'визуальный', 'произведение', 'частность', 'указание', 'какой', 'фрагмент', 'какой', 'объём', 'цитироваться', 'достаточно', 'указать', 'сила', 'п', 'ст', 'гпк', 'рф', 'именно', 'истец', 'лежать', 'бремя', 'доказывание', 'черезсерность', 'цитирование', 'использование', 'критический', 'цель', 'а', 'такой', 'цель', 'подтверждать', 'сам', 'вывод', 'специалист', 'следовательно', 'именно', 'истец', 'должный', 'заявлять', 'проведение', 'судебный', 'экспертиза', 'ибо', 'настоящий', 'заключение', 'кура', 'смех', 'на', 'данный', 'момент', 'подробный', 'проанализировать', 'составить', 'грамотный', 'отзыв', 'шанс', 'победить', 'крайне', 'большой', 'нужный', 'неплохой', 'юрист', 'если', 'нужный', 'помощь', 'мочь', 'писать', 'юридический', 'услуга', 'платный', 'характер', 'оказывать']
